Temperature	Pressure	Property	Source	Model
0.308221	2.505010	       CpM	   Unknown	LatticeGasRx
0.307415	2.545928	       CpM	   Unknown	LatticeGasRx
0.306518	2.585170	       CpM	   Unknown	LatticeGasRx
0.306461	2.665331	       CpM	   Unknown	LatticeGasRx
0.306369	2.745491	       CpM	   Unknown	LatticeGasRx
0.305611	2.759259	       CpM	   Unknown	LatticeGasRx
0.304416	2.825651	       CpM	   Unknown	LatticeGasRx
0.305244	2.905812	       CpM	   Unknown	LatticeGasRx
0.303808	2.936559	       CpM	   Unknown	LatticeGasRx
0.302264	2.985972	       CpM	   Unknown	LatticeGasRx
0.303351	3.066132	       CpM	   Unknown	LatticeGasRx
0.302004	3.075523	       CpM	   Unknown	LatticeGasRx
0.300246	3.146293	       CpM	   Unknown	LatticeGasRx
0.301231	3.226453	       CpM	   Unknown	LatticeGasRx
0.301998	3.306613	       CpM	   Unknown	LatticeGasRx
0.300200	3.385873	       CpM	   Unknown	LatticeGasRx
0.299120	3.386774	       CpM	   Unknown	LatticeGasRx
0.300088	3.466934	       CpM	   Unknown	LatticeGasRx
0.298397	3.531716	       CpM	   Unknown	LatticeGasRx
0.297137	3.547094	       CpM	   Unknown	LatticeGasRx
0.298096	3.627255	       CpM	   Unknown	LatticeGasRx
0.296593	3.676349	       CpM	   Unknown	LatticeGasRx
0.295262	3.707415	       CpM	   Unknown	LatticeGasRx
0.296118	3.787575	       CpM	   Unknown	LatticeGasRx
0.294790	3.828636	       CpM	   Unknown	LatticeGasRx
0.293454	3.867735	       CpM	   Unknown	LatticeGasRx
0.294192	3.947896	       CpM	   Unknown	LatticeGasRx
0.294623	4.028056	       CpM	   Unknown	LatticeGasRx
0.292986	4.097175	       CpM	   Unknown	LatticeGasRx
0.292318	4.108216	       CpM	   Unknown	LatticeGasRx
0.292729	4.188377	       CpM	   Unknown	LatticeGasRx
0.291182	4.252881	       CpM	   Unknown	LatticeGasRx
0.290483	4.268537	       CpM	   Unknown	LatticeGasRx
0.290858	4.348697	       CpM	   Unknown	LatticeGasRx
0.289379	4.410327	       CpM	   Unknown	LatticeGasRx
0.288674	4.428858	       CpM	   Unknown	LatticeGasRx
0.289009	4.509018	       CpM	   Unknown	LatticeGasRx
0.287575	4.569132	       CpM	   Unknown	LatticeGasRx
0.286884	4.589178	       CpM	   Unknown	LatticeGasRx
0.287179	4.669339	       CpM	   Unknown	LatticeGasRx
0.287367	4.749499	       CpM	   Unknown	LatticeGasRx
0.285772	4.819081	       CpM	   Unknown	LatticeGasRx
0.285365	4.829659	       CpM	   Unknown	LatticeGasRx
0.285537	4.909820	       CpM	   Unknown	LatticeGasRx
0.283968	4.978411	       CpM	   Unknown	LatticeGasRx
0.283562	4.989980	       CpM	   Unknown	LatticeGasRx
0.283718	5.070140	       CpM	   Unknown	LatticeGasRx
0.282164	5.138252	       CpM	   Unknown	LatticeGasRx
0.281768	5.150301	       CpM	   Unknown	LatticeGasRx
0.281908	5.230461	       CpM	   Unknown	LatticeGasRx
0.280361	5.298490	       CpM	   Unknown	LatticeGasRx
0.279980	5.310621	       CpM	   Unknown	LatticeGasRx
0.280105	5.390782	       CpM	   Unknown	LatticeGasRx
0.280192	5.470942	       CpM	   Unknown	LatticeGasRx
0.278557	5.543347	       CpM	   Unknown	LatticeGasRx
0.278307	5.551102	       CpM	   Unknown	LatticeGasRx
0.278386	5.631263	       CpM	   Unknown	LatticeGasRx
0.276754	5.703660	       CpM	   Unknown	LatticeGasRx
0.276513	5.711423	       CpM	   Unknown	LatticeGasRx
0.276584	5.791583	       CpM	   Unknown	LatticeGasRx
0.274950	5.864161	       CpM	   Unknown	LatticeGasRx
0.274722	5.871743	       CpM	   Unknown	LatticeGasRx
0.274786	5.951904	       CpM	   Unknown	LatticeGasRx
0.273146	6.024809	       CpM	   Unknown	LatticeGasRx
0.272934	6.032064	       CpM	   Unknown	LatticeGasRx
0.272991	6.112224	       CpM	   Unknown	LatticeGasRx
0.273033	6.192385	       CpM	   Unknown	LatticeGasRx
0.271343	6.267619	       CpM	   Unknown	LatticeGasRx
0.271198	6.272545	       CpM	   Unknown	LatticeGasRx
0.271235	6.352705	       CpM	   Unknown	LatticeGasRx
0.269539	6.428243	       CpM	   Unknown	LatticeGasRx
0.269406	6.432866	       CpM	   Unknown	LatticeGasRx
0.269439	6.513026	       CpM	   Unknown	LatticeGasRx
0.267735	6.588942	       CpM	   Unknown	LatticeGasRx
0.267616	6.593186	       CpM	   Unknown	LatticeGasRx
0.267645	6.673347	       CpM	   Unknown	LatticeGasRx
0.265932	6.749698	       CpM	   Unknown	LatticeGasRx
0.265826	6.753507	       CpM	   Unknown	LatticeGasRx
0.265852	6.833667	       CpM	   Unknown	LatticeGasRx
0.265871	6.913828	       CpM	   Unknown	LatticeGasRx
0.264128	6.991497	       CpM	   Unknown	LatticeGasRx
0.264059	6.993988	       CpM	   Unknown	LatticeGasRx
0.264076	7.074148	       CpM	   Unknown	LatticeGasRx
0.262325	7.152204	       CpM	   Unknown	LatticeGasRx
0.262267	7.154309	       CpM	   Unknown	LatticeGasRx
0.262282	7.234469	       CpM	   Unknown	LatticeGasRx
0.260521	7.312937	       CpM	   Unknown	LatticeGasRx
0.260475	7.314629	       CpM	   Unknown	LatticeGasRx
0.260487	7.394790	       CpM	   Unknown	LatticeGasRx
0.258717	7.473689	       CpM	   Unknown	LatticeGasRx
